shipment_id,order_id,shipped_date_sk,delivered_date_sk,carrier,status,lead_time_days,province_sk
9000000371,1000000371,20240116,20240120,Correo Argentino,DELIVERED,4.0,1
9000000372,1000000372,20240822,20240824,Correo Argentino,SHIPPED,2.0,4
9000000373,1000000373,20240219,20240221,Correo Argentino,SHIPPED,2.0,4
9000000374,1000000374,20250414,20250415,PICKUP,DELIVERED,1.0,2
9000000375,1000000375,20250625,20250627,Correo Argentino,DELIVERED,2.0,1
9000000376,1000000376,20241215,20241216,PICKUP,DELIVERED,1.0,2
9000000377,1000000377,20240802,20240803,PICKUP,DELIVERED,1.0,1
9000000378,1000000378,20250906,20250911,Correo Argentino,DELIVERED,5.0,2
9000000379,1000000379,20250616,20250622,Correo Argentino,DELIVERED,6.0,3
9000000380,1000000380,20240613,20240614,PICKUP,DELIVERED,1.0,2
9000000381,1000000381,20250519,20250523,Correo Argentino,DELIVERED,4.0,1
9000000382,1000000382,20240622,20240627,Correo Argentino,DELIVERED,5.0,1
9000000383,1000000383,20241120,20241121,PICKUP,DELIVERED,1.0,2
9000000384,1000000384,20250609,20250613,Correo Argentino,SHIPPED,4.0,1
9000000385,1000000385,20240511,20240512,PICKUP,DELIVERED,1.0,2
9000000386,1000000386,20241023,20241024,PICKUP,DELIVERED,1.0,1
9000000387,1000000387,20250328,20250402,Correo Argentino,DELIVERED,5.0,2
9000000388,1000000388,20240604,20240606,Correo Argentino,DELIVERED,2.0,1
9000000389,1000000389,20240504,20240509,Correo Argentino,SHIPPED,5.0,1
9000000390,1000000390,20240317,20240321,Correo Argentino,DELIVERED,4.0,1
9000000391,1000000391,20240208,20240210,Correo Argentino,DELIVERED,2.0,2
9000000392,1000000392,20240815,20240816,PICKUP,DELIVERED,1.0,2
9000000393,1000000393,20240320,20240321,PICKUP,DELIVERED,1.0,4
9000000394,1000000394,20250801,20250804,Correo Argentino,SHIPPED,3.0,2
9000000395,1000000395,20240601,20240602,PICKUP,DELIVERED,1.0,4
9000000396,1000000396,20240815,20240818,Correo Argentino,DELIVERED,3.0,2
9000000397,1000000397,20250706,20250710,Correo Argentino,DELIVERED,4.0,2
9000000398,1000000398,20240330,20240403,Correo Argentino,DELIVERED,4.0,1
9000000399,1000000399,20241003,20241004,PICKUP,DELIVERED,1.0,2
9000000400,1000000400,20250313,20250314,PICKUP,DELIVERED,1.0,1
9000000401,1000000401,20250624,20250625,PICKUP,DELIVERED,1.0,2
9000000402,1000000402,20241220,20241222,Correo Argentino,DELIVERED,2.0,1
9000000403,1000000403,20241215,20241218,Correo Argentino,DELIVERED,3.0,1
9000000404,1000000404,20250313,20250317,Correo Argentino,DELIVERED,4.0,1
9000000405,1000000405,20240820,20240823,Correo Argentino,DELIVERED,3.0,2
9000000406,1000000406,20240825,20240826,PICKUP,DELIVERED,1.0,1
9000000407,1000000407,,,Correo Argentino,CANCELLED,,2
9000000408,1000000408,20241113,20241116,Correo Argentino,SHIPPED,3.0,2
9000000409,1000000409,,,PICKUP,CANCELLED,,2
9000000410,1000000410,20250721,20250723,Correo Argentino,DELIVERED,2.0,1
9000000411,1000000411,20241109,20241114,Correo Argentino,SHIPPED,5.0,1
9000000412,1000000412,20241119,20241120,PICKUP,DELIVERED,1.0,4
9000000413,1000000413,,,PICKUP,CANCELLED,,2
9000000414,1000000414,20250513,20250518,Correo Argentino,DELIVERED,5.0,1
9000000415,1000000415,20250430,20250501,PICKUP,DELIVERED,1.0,2
9000000416,1000000416,,,PICKUP,CANCELLED,,3
9000000417,1000000417,20240330,20240331,PICKUP,DELIVERED,1.0,4
9000000418,1000000418,20240628,20240630,Correo Argentino,DELIVERED,2.0,4
9000000419,1000000419,20240323,20240326,Correo Argentino,DELIVERED,3.0,4
9000000420,1000000420,20241209,20241210,PICKUP,DELIVERED,1.0,2
9000000421,1000000421,20240901,20240906,Correo Argentino,DELIVERED,5.0,4
9000000422,1000000422,20250223,20250226,Correo Argentino,DELIVERED,3.0,1
9000000423,1000000423,20250609,20250610,PICKUP,DELIVERED,1.0,1
9000000424,1000000424,20240710,20240715,Correo Argentino,DELIVERED,5.0,4
9000000425,1000000425,20250926,20250927,PICKUP,DELIVERED,1.0,2
9000000426,1000000426,20240711,20240714,Correo Argentino,SHIPPED,3.0,1
9000000427,1000000427,20240707,20240712,Correo Argentino,DELIVERED,5.0,1
9000000428,1000000428,,,Correo Argentino,CANCELLED,,4
9000000429,1000000429,20250412,20250413,PICKUP,DELIVERED,1.0,1
9000000430,1000000430,20250129,20250205,Correo Argentino,DELIVERED,7.0,3
9000000431,1000000431,20250907,20250911,Correo Argentino,DELIVERED,4.0,1
9000000432,1000000432,20240121,20240123,Correo Argentino,DELIVERED,2.0,2
9000000433,1000000433,20250110,20250113,Correo Argentino,DELIVERED,3.0,2
9000000434,1000000434,20240413,20240418,Correo Argentino,DELIVERED,5.0,1
9000000435,1000000435,20240520,20240523,Correo Argentino,DELIVERED,3.0,2
9000000436,1000000436,20240817,20240818,PICKUP,DELIVERED,1.0,3
9000000437,1000000437,20241102,20241107,Correo Argentino,SHIPPED,5.0,1
9000000438,1000000438,20250503,20250504,PICKUP,DELIVERED,1.0,3
9000000439,1000000439,20240105,20240108,Correo Argentino,DELIVERED,3.0,1
9000000440,1000000440,20241028,20241029,PICKUP,DELIVERED,1.0,2
9000000441,1000000441,20240319,20240323,Correo Argentino,DELIVERED,4.0,1
9000000442,1000000442,20240524,20240525,PICKUP,DELIVERED,1.0,4
9000000443,1000000443,,,PICKUP,CANCELLED,,1
9000000444,1000000444,20250117,20250121,Correo Argentino,DELIVERED,4.0,1
9000000445,1000000445,20240723,20240724,PICKUP,DELIVERED,1.0,2
9000000446,1000000446,20240814,20240817,Correo Argentino,DELIVERED,3.0,1
9000000447,1000000447,20241109,20241112,Correo Argentino,DELIVERED,3.0,1
9000000448,1000000448,20250111,20250112,PICKUP,SHIPPED,1.0,1
9000000449,1000000449,20240403,20240407,Correo Argentino,SHIPPED,4.0,4
9000000450,1000000450,20240907,20240909,Correo Argentino,DELIVERED,2.0,2
9000000451,1000000451,20240410,20240411,PICKUP,DELIVERED,1.0,3
9000000452,1000000452,20250301,20250303,Correo Argentino,DELIVERED,2.0,4
9000000453,1000000453,20240415,20240418,Correo Argentino,DELIVERED,3.0,2
9000000454,1000000454,20250524,20250529,Correo Argentino,DELIVERED,5.0,2
9000000455,1000000455,,,Correo Argentino,CANCELLED,,1
9000000456,1000000456,20240926,20240927,PICKUP,DELIVERED,1.0,3
9000000457,1000000457,20250928,20251002,Correo Argentino,SHIPPED,4.0,2
9000000458,1000000458,20241028,20241104,Correo Argentino,DELIVERED,7.0,3
9000000459,1000000459,20241216,20241220,Correo Argentino,DELIVERED,4.0,2
9000000460,1000000460,20240402,20240404,Correo Argentino,DELIVERED,2.0,2
9000000461,1000000461,20240325,20240330,Correo Argentino,DELIVERED,5.0,2
9000000462,1000000462,20240527,20240601,Correo Argentino,SHIPPED,5.0,4
9000000463,1000000463,20250830,20250903,Correo Argentino,DELIVERED,4.0,2
9000000464,1000000464,,,PICKUP,CANCELLED,,1
9000000465,1000000465,,,Correo Argentino,CANCELLED,,1
9000000466,1000000466,20250715,20250719,Correo Argentino,DELIVERED,4.0,1
9000000467,1000000467,20250102,20250103,PICKUP,DELIVERED,1.0,2
9000000468,1000000468,20241030,20241102,Correo Argentino,READY,3.0,2
9000000469,1000000469,20250612,20250617,Correo Argentino,DELIVERED,5.0,1
9000000470,1000000470,20240208,20240209,PICKUP,DELIVERED,1.0,2
9000000471,1000000471,20240112,20240113,PICKUP,DELIVERED,1.0,1
9000000472,1000000472,20250727,20250731,Correo Argentino,DELIVERED,4.0,2
9000000473,1000000473,20250228,20250303,Correo Argentino,DELIVERED,3.0,1
9000000474,1000000474,20240803,20240804,PICKUP,DELIVERED,1.0,1
9000000475,1000000475,,,PICKUP,CANCELLED,,2
9000000476,1000000476,20250329,20250402,Correo Argentino,DELIVERED,4.0,4
9000000477,1000000477,20250518,20250522,Correo Argentino,DELIVERED,4.0,4
9000000478,1000000478,,,PICKUP,CANCELLED,,4
9000000479,1000000479,20250709,20250710,PICKUP,DELIVERED,1.0,2
9000000480,1000000480,20250608,20250609,PICKUP,DELIVERED,1.0,4
9000000481,1000000481,20240129,20240130,PICKUP,DELIVERED,1.0,2
9000000482,1000000482,20241207,20241208,PICKUP,DELIVERED,1.0,1
9000000483,1000000483,20240109,20240113,Correo Argentino,DELIVERED,4.0,1
9000000484,1000000484,20250807,20250811,Correo Argentino,DELIVERED,4.0,2
9000000485,1000000485,20240628,20240701,Correo Argentino,DELIVERED,3.0,1
9000000486,1000000486,20240724,20240725,PICKUP,DELIVERED,1.0,4
9000000487,1000000487,20241231,20250101,PICKUP,DELIVERED,1.0,3
9000000488,1000000488,20240521,20240523,Correo Argentino,DELIVERED,2.0,1
9000000489,1000000489,20250824,20250825,PICKUP,DELIVERED,1.0,1
9000000490,1000000490,20240930,20241001,PICKUP,SHIPPED,1.0,1
9000000491,1000000491,20241116,20241117,PICKUP,DELIVERED,1.0,2
9000000492,1000000492,20250927,20250928,PICKUP,SHIPPED,1.0,4
9000000493,1000000493,20250627,20250629,Correo Argentino,DELIVERED,2.0,1
9000000494,1000000494,20240726,20240729,Correo Argentino,DELIVERED,3.0,1
9000000495,1000000495,,,PICKUP,CANCELLED,,4
9000000496,1000000496,20241115,20241118,Correo Argentino,DELIVERED,3.0,4
9000000497,1000000497,20240903,20240904,PICKUP,READY,1.0,1
9000000498,1000000498,20240904,20240907,Correo Argentino,SHIPPED,3.0,4
9000000499,1000000499,,,Correo Argentino,CANCELLED,,2
9000000500,1000000500,,,Correo Argentino,CANCELLED,,2
9000000501,1000000501,20240519,20240520,PICKUP,DELIVERED,1.0,1
9000000502,1000000502,20241004,20241008,Correo Argentino,SHIPPED,4.0,1
9000000503,1000000503,20250821,20250823,Correo Argentino,DELIVERED,2.0,1
9000000504,1000000504,20250209,20250213,Correo Argentino,DELIVERED,4.0,2
9000000505,1000000505,,,PICKUP,CANCELLED,,2
9000000506,1000000506,20241207,20241212,Correo Argentino,DELIVERED,5.0,1
9000000507,1000000507,20250710,20250711,PICKUP,SHIPPED,1.0,3
9000000508,1000000508,20240604,20240608,Correo Argentino,DELIVERED,4.0,3
9000000509,1000000509,20250804,20250809,Correo Argentino,DELIVERED,5.0,2
9000000510,1000000510,20240903,20240906,Correo Argentino,DELIVERED,3.0,2
9000000511,1000000511,20240108,20240115,Correo Argentino,SHIPPED,7.0,3
9000000512,1000000512,20250917,20250919,Correo Argentino,DELIVERED,2.0,2
9000000513,1000000513,20241213,20241214,PICKUP,DELIVERED,1.0,4
9000000514,1000000514,20241013,20241014,PICKUP,SHIPPED,1.0,1
9000000515,1000000515,20240102,20240106,Correo Argentino,DELIVERED,4.0,1
9000000516,1000000516,20250318,20250319,PICKUP,DELIVERED,1.0,1
9000000517,1000000517,20240621,20240626,Correo Argentino,DELIVERED,5.0,4
9000000518,1000000518,20250622,20250623,PICKUP,SHIPPED,1.0,1
9000000519,1000000519,20240422,20240426,Correo Argentino,SHIPPED,4.0,4
9000000520,1000000520,20240130,20240204,Correo Argentino,DELIVERED,5.0,1
9000000521,1000000521,20240828,20240903,Correo Argentino,DELIVERED,6.0,3
9000000522,1000000522,20240827,20240829,Correo Argentino,DELIVERED,2.0,1
9000000523,1000000523,20240920,20240921,PICKUP,DELIVERED,1.0,4
9000000524,1000000524,20240513,20240514,PICKUP,DELIVERED,1.0,3
9000000525,1000000525,20240114,20240119,Correo Argentino,DELIVERED,5.0,1
9000000526,1000000526,20240220,20240222,Correo Argentino,DELIVERED,2.0,1
9000000527,1000000527,20250519,20250520,PICKUP,DELIVERED,1.0,2
9000000528,1000000528,20240222,20240223,PICKUP,DELIVERED,1.0,4
9000000529,1000000529,20241020,20241023,Correo Argentino,SHIPPED,3.0,4
9000000530,1000000530,20240512,20240515,Correo Argentino,DELIVERED,3.0,2
9000000531,1000000531,20241209,20241210,PICKUP,DELIVERED,1.0,3
9000000532,1000000532,20241012,20241016,Correo Argentino,DELIVERED,4.0,4
9000000533,1000000533,20250429,20250503,Correo Argentino,DELIVERED,4.0,1
9000000534,1000000534,20250222,20250225,Correo Argentino,DELIVERED,3.0,1
9000000535,1000000535,20250410,20250415,Correo Argentino,DELIVERED,5.0,3
9000000536,1000000536,20250302,20250303,PICKUP,DELIVERED,1.0,3
9000000537,1000000537,20240830,20240831,PICKUP,DELIVERED,1.0,1
9000000538,1000000538,20241217,20241222,Correo Argentino,SHIPPED,5.0,3
9000000539,1000000539,20250301,20250304,Correo Argentino,DELIVERED,3.0,1
9000000540,1000000540,,,Correo Argentino,CANCELLED,,1
9000000541,1000000541,20241231,20250101,PICKUP,DELIVERED,1.0,4
9000000542,1000000542,20240503,20240505,Correo Argentino,DELIVERED,2.0,4
9000000543,1000000543,20240728,20240802,Correo Argentino,DELIVERED,5.0,1
9000000544,1000000544,20240323,20240324,PICKUP,DELIVERED,1.0,4
9000000545,1000000545,20250328,20250329,PICKUP,DELIVERED,1.0,1
9000000546,1000000546,20241117,20241121,Correo Argentino,DELIVERED,4.0,1
9000000547,1000000547,20250603,20250606,Correo Argentino,DELIVERED,3.0,2
9000000548,1000000548,20250919,20250923,Correo Argentino,DELIVERED,4.0,2
9000000549,1000000549,20250315,20250319,Correo Argentino,DELIVERED,4.0,2
9000000550,1000000550,20250416,20250423,Correo Argentino,DELIVERED,7.0,3
9000000551,1000000551,20250930,20251002,Correo Argentino,DELIVERED,2.0,2
9000000552,1000000552,20250424,20250425,PICKUP,DELIVERED,1.0,2
9000000553,1000000553,20240624,20240625,PICKUP,DELIVERED,1.0,4
9000000554,1000000554,20250526,20250528,Correo Argentino,DELIVERED,2.0,2
9000000555,1000000555,20250802,20250804,Correo Argentino,DELIVERED,2.0,2
9000000556,1000000556,20250122,20250123,PICKUP,SHIPPED,1.0,1
9000000557,1000000557,20240408,20240409,PICKUP,DELIVERED,1.0,4
9000000558,1000000558,20240923,20240924,PICKUP,DELIVERED,1.0,3
9000000559,1000000559,20250111,20250112,PICKUP,SHIPPED,1.0,1
9000000560,1000000560,20250509,20250514,Correo Argentino,DELIVERED,5.0,1
9000000561,1000000561,20250316,20250318,Correo Argentino,SHIPPED,2.0,1
9000000562,1000000562,20250605,20250609,Correo Argentino,DELIVERED,4.0,4
9000000563,1000000563,20240320,20240321,PICKUP,DELIVERED,1.0,2
9000000564,1000000564,20240513,20240514,PICKUP,DELIVERED,1.0,3
9000000565,1000000565,,,Correo Argentino,CANCELLED,,1
9000000566,1000000566,20250410,20250414,Correo Argentino,DELIVERED,4.0,2
9000000567,1000000567,20240805,20240806,PICKUP,DELIVERED,1.0,3
9000000568,1000000568,20240620,20240621,PICKUP,READY,1.0,3
9000000569,1000000569,20250511,20250512,PICKUP,DELIVERED,1.0,1
9000000570,1000000570,20240901,20240902,PICKUP,DELIVERED,1.0,1
9000000571,1000000571,20240421,20240422,PICKUP,DELIVERED,1.0,4
9000000572,1000000572,20240901,20240902,PICKUP,DELIVERED,1.0,1
9000000573,1000000573,20240114,20240116,Correo Argentino,DELIVERED,2.0,1
9000000574,1000000574,20240329,20240402,Correo Argentino,DELIVERED,4.0,4
9000000575,1000000575,,,PICKUP,CANCELLED,,1
9000000576,1000000576,20240601,20240605,Correo Argentino,SHIPPED,4.0,1
9000000577,1000000577,20250115,20250116,PICKUP,DELIVERED,1.0,2
9000000578,1000000578,20241118,20241119,PICKUP,DELIVERED,1.0,1
9000000579,1000000579,20250502,20250505,Correo Argentino,DELIVERED,3.0,1
9000000580,1000000580,,,Correo Argentino,CANCELLED,,1
9000000581,1000000581,20240401,20240406,Correo Argentino,DELIVERED,5.0,1
9000000582,1000000582,20241008,20241010,Correo Argentino,DELIVERED,2.0,1
9000000583,1000000583,20241206,20241210,Correo Argentino,DELIVERED,4.0,2
9000000584,1000000584,20240618,20240622,Correo Argentino,DELIVERED,4.0,1
9000000585,1000000585,20240520,20240521,PICKUP,DELIVERED,1.0,4
9000000586,1000000586,20250826,20250829,Correo Argentino,SHIPPED,3.0,2
9000000587,1000000587,20241231,20250101,PICKUP,DELIVERED,1.0,2
9000000588,1000000588,20250220,20250225,Correo Argentino,READY,5.0,1
9000000589,1000000589,20250801,20250802,PICKUP,DELIVERED,1.0,1
9000000590,1000000590,20240630,20240705,Correo Argentino,DELIVERED,5.0,1
9000000591,1000000591,20241026,20241029,Correo Argentino,DELIVERED,3.0,1
9000000592,1000000592,,,PICKUP,CANCELLED,,2
9000000593,1000000593,20240805,20240806,PICKUP,DELIVERED,1.0,4
9000000594,1000000594,20250313,20250318,Correo Argentino,DELIVERED,5.0,1
9000000595,1000000595,20241110,20241112,Correo Argentino,DELIVERED,2.0,1
9000000596,1000000596,20240812,20240813,PICKUP,DELIVERED,1.0,1
9000000597,1000000597,20240226,20240302,Correo Argentino,DELIVERED,5.0,1
9000000598,1000000598,20241023,20241024,PICKUP,SHIPPED,1.0,3
9000000599,1000000599,20240301,20240306,Correo Argentino,DELIVERED,5.0,3
9000000600,1000000600,20250112,20250116,Correo Argentino,SHIPPED,4.0,4
9000000601,1000000601,20240906,20240911,Correo Argentino,SHIPPED,5.0,1
9000000602,1000000602,20241206,20241211,Correo Argentino,DELIVERED,5.0,2
9000000603,1000000603,20250509,20250513,Correo Argentino,DELIVERED,4.0,1
9000000604,1000000604,20241029,20241031,Correo Argentino,DELIVERED,2.0,1
9000000605,1000000605,20240613,20240614,PICKUP,DELIVERED,1.0,2
9000000606,1000000606,20240219,20240220,PICKUP,DELIVERED,1.0,4
9000000607,1000000607,20240603,20240605,Correo Argentino,DELIVERED,2.0,4
9000000608,1000000608,20241116,20241117,PICKUP,DELIVERED,1.0,1
9000000609,1000000609,20240525,20240526,PICKUP,SHIPPED,1.0,2
9000000610,1000000610,20250427,20250502,Correo Argentino,DELIVERED,5.0,1
9000000611,1000000611,20240817,20240820,Correo Argentino,DELIVERED,3.0,2
9000000612,1000000612,20250516,20250519,Correo Argentino,DELIVERED,3.0,2
9000000613,1000000613,20250818,20250820,Correo Argentino,DELIVERED,2.0,1
9000000614,1000000614,20250201,20250202,PICKUP,DELIVERED,1.0,4
9000000615,1000000615,20240131,20240201,PICKUP,DELIVERED,1.0,2
9000000616,1000000616,20250424,20250429,Correo Argentino,DELIVERED,5.0,1
9000000617,1000000617,20240621,20240623,Correo Argentino,SHIPPED,2.0,4
9000000618,1000000618,20250116,20250121,Correo Argentino,SHIPPED,5.0,1
9000000619,1000000619,20250728,20250731,Correo Argentino,DELIVERED,3.0,1
9000000620,1000000620,20240221,20240224,Correo Argentino,DELIVERED,3.0,1
9000000621,1000000621,20241025,20241027,Correo Argentino,DELIVERED,2.0,1
9000000622,1000000622,20250618,20250625,Correo Argentino,DELIVERED,7.0,3
9000000623,1000000623,20241019,20241022,Correo Argentino,DELIVERED,3.0,2
9000000624,1000000624,20240616,20240617,PICKUP,DELIVERED,1.0,2
9000000625,1000000625,20241105,20241106,PICKUP,DELIVERED,1.0,3
9000000626,1000000626,20240709,20240710,PICKUP,DELIVERED,1.0,4
9000000627,1000000627,20240228,20240229,PICKUP,DELIVERED,1.0,2
9000000628,1000000628,20240702,20240703,PICKUP,DELIVERED,1.0,3
9000000629,1000000629,20250130,20250204,Correo Argentino,SHIPPED,5.0,1
9000000630,1000000630,20250417,20250422,Correo Argentino,DELIVERED,5.0,1
9000000631,1000000631,20240911,20240912,PICKUP,DELIVERED,1.0,4
9000000632,1000000632,20241014,20241015,PICKUP,DELIVERED,1.0,4
9000000633,1000000633,20240730,20240731,PICKUP,DELIVERED,1.0,3
9000000634,1000000634,20240926,20241001,Correo Argentino,DELIVERED,5.0,1
9000000635,1000000635,20250224,20250225,PICKUP,DELIVERED,1.0,1
9000000636,1000000636,,,Correo Argentino,CANCELLED,,2
9000000637,1000000637,20250121,20250122,PICKUP,DELIVERED,1.0,3
9000000638,1000000638,20240127,20240128,PICKUP,DELIVERED,1.0,4
9000000639,1000000639,20240220,20240221,PICKUP,DELIVERED,1.0,4
9000000640,1000000640,20240420,20240423,Correo Argentino,READY,3.0,1
9000000641,1000000641,20250221,20250222,PICKUP,DELIVERED,1.0,2
9000000642,1000000642,20240928,20241001,Correo Argentino,DELIVERED,3.0,1
9000000643,1000000643,20241014,20241019,Correo Argentino,DELIVERED,5.0,1
9000000644,1000000644,20240211,20240216,Correo Argentino,DELIVERED,5.0,3
9000000645,1000000645,20250903,20250908,Correo Argentino,SHIPPED,5.0,1
9000000646,1000000646,20250317,20250320,Correo Argentino,DELIVERED,3.0,1
9000000647,1000000647,,,Correo Argentino,CANCELLED,,3
9000000648,1000000648,20240725,20240727,Correo Argentino,DELIVERED,2.0,1
9000000649,1000000649,20250708,20250711,Correo Argentino,DELIVERED,3.0,2
9000000650,1000000650,20250916,20250919,Correo Argentino,DELIVERED,3.0,1
9000000651,1000000651,20250611,20250615,Correo Argentino,DELIVERED,4.0,1
9000000652,1000000652,20240824,20240825,PICKUP,SHIPPED,1.0,3
9000000653,1000000653,20250409,20250412,Correo Argentino,DELIVERED,3.0,1
9000000654,1000000654,20240821,20240825,Correo Argentino,SHIPPED,4.0,1
9000000655,1000000655,20250219,20250220,PICKUP,DELIVERED,1.0,1
9000000656,1000000656,20250606,20250611,Correo Argentino,SHIPPED,5.0,1
9000000657,1000000657,20240610,20240616,Correo Argentino,DELIVERED,6.0,3
9000000658,1000000658,20240830,20240904,Correo Argentino,DELIVERED,5.0,1
9000000659,1000000659,,,PICKUP,CANCELLED,,4
9000000660,1000000660,20240410,20240414,Correo Argentino,DELIVERED,4.0,1
9000000661,1000000661,20240601,20240607,Correo Argentino,DELIVERED,6.0,3
9000000662,1000000662,20241113,20241114,PICKUP,DELIVERED,1.0,2
9000000663,1000000663,,,PICKUP,CANCELLED,,1
9000000664,1000000664,20250420,20250422,Correo Argentino,DELIVERED,2.0,1
9000000665,1000000665,20250410,20250411,PICKUP,DELIVERED,1.0,1
9000000666,1000000666,20250528,20250601,Correo Argentino,DELIVERED,4.0,2
9000000667,1000000667,20250628,20250629,PICKUP,DELIVERED,1.0,4
9000000668,1000000668,,,Correo Argentino,CANCELLED,,1
